# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-08-17 16:24:43 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01105933 PASKAMANSET RIVER NEAR SOUTH DARTMOUTH, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01105933
#            TS   parameter     statistic     Description
#         64270       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64270_00060_00003	64270_00060_00003_cd
USGS	01105933	2002-05-12	30.2	A
USGS	01105933	2002-05-13	50.7	A
USGS	01105933	2002-05-14	144	A
USGS	01105933	2002-05-15	188	A
USGS	01105933	2002-05-16	154	A
USGS	01105933	2002-05-17	106	A
USGS	01105933	2002-05-18	115	A
USGS	01105933	2002-05-19	200	A
USGS	01105933	2002-05-20	181	A
USGS	01105933	2002-05-21	144	A
USGS	01105933	2002-05-22	105	A
USGS	01105933	2002-05-23	84.0	A
USGS	01105933	2002-05-24	70.1	A
USGS	01105933	2002-05-25	57.0	A
USGS	01105933	2002-05-26	45.2	A
USGS	01105933	2002-05-27	38.8	A
USGS	01105933	2002-05-28	35.0	A
USGS	01105933	2002-05-29	40.6	A
USGS	01105933	2002-05-30	51.1	A
USGS	01105933	2002-05-31	42.5	A
USGS	01105933	2002-06-01	48.8	A
USGS	01105933	2002-06-02	43.6	A
USGS	01105933	2002-06-03	34.5	A
USGS	01105933	2002-06-04	28.6	A
USGS	01105933	2002-06-05	23.6	A
USGS	01105933	2002-06-06	42.8	A
USGS	01105933	2002-06-07	97.5	A
USGS	01105933	2002-06-08	157	A
USGS	01105933	2002-06-09	140	A
USGS	01105933	2002-06-10	103	A
USGS	01105933	2002-06-11	79.2	A
USGS	01105933	2002-06-12	67.0	A
USGS	01105933	2002-06-13	66.5	A
USGS	01105933	2002-06-14	56.3	A
USGS	01105933	2002-06-15	54.6	A
USGS	01105933	2002-06-16	62.4	A
USGS	01105933	2002-06-17	59.6	A
USGS	01105933	2002-06-18	50.0	A
USGS	01105933	2002-06-19	37.0	A
USGS	01105933	2002-06-20	30.8	A
USGS	01105933	2002-06-21	26.6	A
USGS	01105933	2002-06-22	22.2	A
USGS	01105933	2002-06-23	19.1	A
USGS	01105933	2002-06-24	15.6	A
USGS	01105933	2002-06-25	11.2	A
USGS	01105933	2002-06-26	11.6	A
USGS	01105933	2002-06-27	12.2	A
USGS	01105933	2002-06-28	10.6	A
USGS	01105933	2002-06-29	9.27	A
USGS	01105933	2002-06-30	8.28	A
USGS	01105933	2002-07-01	6.66	A
USGS	01105933	2002-07-02	5.57	A
USGS	01105933	2002-07-03	4.61	A
USGS	01105933	2002-07-04	3.75	A
USGS	01105933	2002-07-05	3.01	A
USGS	01105933	2002-07-06	2.33	A
USGS	01105933	2002-07-07	1.95	A
USGS	01105933	2002-07-08	2.10	A
USGS	01105933	2002-07-09	2.58	A
USGS	01105933	2002-07-10	2.28	A
USGS	01105933	2002-07-11	1.79	A
USGS	01105933	2002-07-12	1.50	A
USGS	01105933	2002-07-13	1.48	A
USGS	01105933	2002-07-14	1.57	A
USGS	01105933	2002-07-15	1.57	A
USGS	01105933	2002-07-16	1.54	A
USGS	01105933	2002-07-17	1.30	A
USGS	01105933	2002-07-18	1.17	A
USGS	01105933	2002-07-19	1.13	A
USGS	01105933	2002-07-20	1.28	A
USGS	01105933	2002-07-21	1.25	A
USGS	01105933	2002-07-22	1.12	A
USGS	01105933	2002-07-23	1.10	A
USGS	01105933	2002-07-24	1.33	A
USGS	01105933	2002-07-25	1.09	A
USGS	01105933	2002-07-26	0.79	A
USGS	01105933	2002-07-27	0.86	A
USGS	01105933	2002-07-28	1.02	A
USGS	01105933	2002-07-29	1.21	A
USGS	01105933	2002-07-30	1.11	A
USGS	01105933	2002-07-31	0.85	A
USGS	01105933	2002-08-01	0.60	A
USGS	01105933	2002-08-02	0.51	A
USGS	01105933	2002-08-03	0.51	A
USGS	01105933	2002-08-04	0.47	A
USGS	01105933	2002-08-05	0.45	A
USGS	01105933	2002-08-06	0.62	A
USGS	01105933	2002-08-07	0.37	A
USGS	01105933	2002-08-08	0.25	A
USGS	01105933	2002-08-09	0.21	A
USGS	01105933	2002-08-10	0.19	A
USGS	01105933	2002-08-11	0.17	A
USGS	01105933	2002-08-12	0.17	A
USGS	01105933	2002-08-13	0.18	A
USGS	01105933	2002-08-14	0.17	A
USGS	01105933	2002-08-15	0.16	A
USGS	01105933	2002-08-16	0.19	A
USGS	01105933	2002-08-17	0.25	A
USGS	01105933	2002-08-18	0.21	A
USGS	01105933	2002-08-19	0.17	A
USGS	01105933	2002-08-20	0.13	A
USGS	01105933	2002-08-21	0.24	A
USGS	01105933	2002-08-22	0.13	A
USGS	01105933	2002-08-23	0.12	A
USGS	01105933	2002-08-24	0.16	A
USGS	01105933	2002-08-25	0.34	A
USGS	01105933	2002-08-26	0.35	A
USGS	01105933	2002-08-27	0.30	A
USGS	01105933	2002-08-28	0.22	A
USGS	01105933	2002-08-29	0.17	A
USGS	01105933	2002-08-30	0.44	A
USGS	01105933	2002-08-31	0.36	A
USGS	01105933	2002-09-01	0.25	A
USGS	01105933	2002-09-02	1.15	A
USGS	01105933	2002-09-03	5.70	A
USGS	01105933	2002-09-04	5.83	A
USGS	01105933	2002-09-05	4.15	A
USGS	01105933	2002-09-06	2.21	A
USGS	01105933	2002-09-07	1.40	A
USGS	01105933	2002-09-08	1.11	A
USGS	01105933	2002-09-09	1.05	A
USGS	01105933	2002-09-10	0.88	A
USGS	01105933	2002-09-11	0.79	A
USGS	01105933	2002-09-12	0.55	A
USGS	01105933	2002-09-13	0.48	A
USGS	01105933	2002-09-14	0.50	A
USGS	01105933	2002-09-15	0.63	A
USGS	01105933	2002-09-16	4.28	A
USGS	01105933	2002-09-17	4.58	A
USGS	01105933	2002-09-18	3.22	A
USGS	01105933	2002-09-19	2.38	A
USGS	01105933	2002-09-20	1.74	A
USGS	01105933	2002-09-21	1.40	A
USGS	01105933	2002-09-22	1.16	A
USGS	01105933	2002-09-23	6.49	A
USGS	01105933	2002-09-24	6.21	A
USGS	01105933	2002-09-25	4.80	A
USGS	01105933	2002-09-26	3.68	A
USGS	01105933	2002-09-27	7.61	A
USGS	01105933	2002-09-28	7.06	A
USGS	01105933	2002-09-29	5.74	A
USGS	01105933	2002-09-30	4.34	A
USGS	01105933	2002-10-01	4.31	A
USGS	01105933	2002-10-02	3.32	A
USGS	01105933	2002-10-03	2.58	A
USGS	01105933	2002-10-04	2.16	A
USGS	01105933	2002-10-05	2.09	A
USGS	01105933	2002-10-06	1.84	A
USGS	01105933	2002-10-07	1.53	A
USGS	01105933	2002-10-08	1.35	A
USGS	01105933	2002-10-09	1.17	A
USGS	01105933	2002-10-10	1.11	A
USGS	01105933	2002-10-11	1.28	A
USGS	01105933	2002-10-12	3.01	A
USGS	01105933	2002-10-13	6.23	A
USGS	01105933	2002-10-14	6.85	A
USGS	01105933	2002-10-15	5.38	A
USGS	01105933	2002-10-16	10.7	A
USGS	01105933	2002-10-17	18.8	A
USGS	01105933	2002-10-18	15.0	A
USGS	01105933	2002-10-19	11.0	A
USGS	01105933	2002-10-20	8.78	A
USGS	01105933	2002-10-21	7.11	A
USGS	01105933	2002-10-22	5.85	A
USGS	01105933	2002-10-23	5.29	A
USGS	01105933	2002-10-24	5.34	A
USGS	01105933	2002-10-25	4.96	A
USGS	01105933	2002-10-26	8.88	A
USGS	01105933	2002-10-27	22.2	A
USGS	01105933	2002-10-28	18.3	A
USGS	01105933	2002-10-29	15.1	A
USGS	01105933	2002-10-30	11.8	A
USGS	01105933	2002-10-31	9.65	A
USGS	01105933	2002-11-01	8.59	A
USGS	01105933	2002-11-02	8.54	A
USGS	01105933	2002-11-03	8.21	A
USGS	01105933	2002-11-04	7.98	A
USGS	01105933	2002-11-05	8.64	A
USGS	01105933	2002-11-06	15.4	A
USGS	01105933	2002-11-07	19.8	A
USGS	01105933	2002-11-08	17.9	A
USGS	01105933	2002-11-09	16.1	A
USGS	01105933	2002-11-10	14.5	A
USGS	01105933	2002-11-11	20.0	A
USGS	01105933	2002-11-12	21.4	A
USGS	01105933	2002-11-13	40.5	A
USGS	01105933	2002-11-14	57.2	A
USGS	01105933	2002-11-15	55.3	A
USGS	01105933	2002-11-16	48.4	A
USGS	01105933	2002-11-17	81.6	A
USGS	01105933	2002-11-18	146	A
USGS	01105933	2002-11-19	144	A
USGS	01105933	2002-11-20	114	A
USGS	01105933	2002-11-21	85.2	A
USGS	01105933	2002-11-22	74.2	A
USGS	01105933	2002-11-23	78.0	A
USGS	01105933	2002-11-24	74.7	A
USGS	01105933	2002-11-25	67.5	A
USGS	01105933	2002-11-26	59.8	A
USGS	01105933	2002-11-27	54.7	A
USGS	01105933	2002-11-28	56.0	A
USGS	01105933	2002-11-29	52.5	A
USGS	01105933	2002-11-30	53.6	A
USGS	01105933	2002-12-01	53.2	A
USGS	01105933	2002-12-02	47.7	A
USGS	01105933	2002-12-03	42.5	A
USGS	01105933	2002-12-04	35.8	A
USGS	01105933	2002-12-05	31.6	A
USGS	01105933	2002-12-06	29.5	A
USGS	01105933	2002-12-07	29.2	A
USGS	01105933	2002-12-08	28.1	A
USGS	01105933	2002-12-09	27.5	A
USGS	01105933	2002-12-10	26.9	A
USGS	01105933	2002-12-11	23.8	A
USGS	01105933	2002-12-12	63.5	A
USGS	01105933	2002-12-13	93.7	A
USGS	01105933	2002-12-14	134	A
USGS	01105933	2002-12-15	210	A
USGS	01105933	2002-12-16	188	A
USGS	01105933	2002-12-17	161	A
USGS	01105933	2002-12-18	132	A
USGS	01105933	2002-12-19	110	A
USGS	01105933	2002-12-20	107	A
USGS	01105933	2002-12-21	172	A
USGS	01105933	2002-12-22	180	A
USGS	01105933	2002-12-23	154	A
USGS	01105933	2002-12-24	122	A
USGS	01105933	2002-12-25	106	A
USGS	01105933	2002-12-26	171	A
USGS	01105933	2002-12-27	182	A
USGS	01105933	2002-12-28	156	A
USGS	01105933	2002-12-29	126	A
USGS	01105933	2002-12-30	101	A
USGS	01105933	2002-12-31	89.6	A
USGS	01105933	2003-01-01	84.4	A
USGS	01105933	2003-01-02	93.7	A
USGS	01105933	2003-01-03	107	A
USGS	01105933	2003-01-04	160	A
USGS	01105933	2003-01-05	192	A
USGS	01105933	2003-01-06	169	A
USGS	01105933	2003-01-07	144	A
USGS	01105933	2003-01-08	122	A
USGS	01105933	2003-01-09	107	A
USGS	01105933	2003-01-10	98.8	A
USGS	01105933	2003-01-11	89.6	A
USGS	01105933	2003-01-12	79.1	A
USGS	01105933	2003-01-13	69.1	A
USGS	01105933	2003-01-14	61.6	A
USGS	01105933	2003-01-15	53.7	A
USGS	01105933	2003-01-16	45.0	A
USGS	01105933	2003-01-17	40.3	A
USGS	01105933	2003-01-18	35.2	A
USGS	01105933	2003-01-19	34.1	A
USGS	01105933	2003-01-20	30.5	A
USGS	01105933	2003-01-21	25.4	A
USGS	01105933	2003-01-22	22.9	A
USGS	01105933	2003-01-23	19.7	A
USGS	01105933	2003-01-24	18.2	A
USGS	01105933	2003-01-25	16.9	A
USGS	01105933	2003-01-26	16.6	A
USGS	01105933	2003-01-27	16.9	A
USGS	01105933	2003-01-28	15.0	A
USGS	01105933	2003-01-29	14.9	A
USGS	01105933	2003-01-30	14.6	A
USGS	01105933	2003-01-31	15.1	A
USGS	01105933	2003-02-01	16.9	A
USGS	01105933	2003-02-02	24.5	A
USGS	01105933	2003-02-03	27.5	A
USGS	01105933	2003-02-04	29.8	A
USGS	01105933	2003-02-05	36.6	A
USGS	01105933	2003-02-06	31.5	A
USGS	01105933	2003-02-07	31.1	A
USGS	01105933	2003-02-08	33.0	A
USGS	01105933	2003-02-09	23.8	A
USGS	01105933	2003-02-10	22.5	A
USGS	01105933	2003-02-11	22.3	A
USGS	01105933	2003-02-12	22.1	A
USGS	01105933	2003-02-13	20.8	A
USGS	01105933	2003-02-14	19.1	A
USGS	01105933	2003-02-15	18.3	A
USGS	01105933	2003-02-16	16.4	A
USGS	01105933	2003-02-17	15.9	A
USGS	01105933	2003-02-18	16.0	A
USGS	01105933	2003-02-19	18.1	A
USGS	01105933	2003-02-20	21.2	A
USGS	01105933	2003-02-21	22.4	A
USGS	01105933	2003-02-22	31.9	A
USGS	01105933	2003-02-23	120	A
USGS	01105933	2003-02-24	242	A
USGS	01105933	2003-02-25	258	A
USGS	01105933	2003-02-26	206	A
USGS	01105933	2003-02-27	145	A
USGS	01105933	2003-02-28	102	A
USGS	01105933	2003-03-01	78.7	A
USGS	01105933	2003-03-02	86.4	A
USGS	01105933	2003-03-03	194	A
USGS	01105933	2003-03-04	218	A
USGS	01105933	2003-03-05	190	A
USGS	01105933	2003-03-06	160	A
USGS	01105933	2003-03-07	135	A
USGS	01105933	2003-03-08	131	A
USGS	01105933	2003-03-09	131	A
USGS	01105933	2003-03-10	143	A
USGS	01105933	2003-03-11	127	A
USGS	01105933	2003-03-12	104	A
USGS	01105933	2003-03-13	90.2	A
USGS	01105933	2003-03-14	82.5	A
USGS	01105933	2003-03-15	74.5	A
USGS	01105933	2003-03-16	72.9	A
USGS	01105933	2003-03-17	81.8	A
USGS	01105933	2003-03-18	94.2	A
USGS	01105933	2003-03-19	95.6	A
USGS	01105933	2003-03-20	87.7	A
USGS	01105933	2003-03-21	96.8	A
USGS	01105933	2003-03-22	142	A
USGS	01105933	2003-03-23	155	A
USGS	01105933	2003-03-24	139	A
USGS	01105933	2003-03-25	118	A
USGS	01105933	2003-03-26	99.6	A
USGS	01105933	2003-03-27	87.9	A
USGS	01105933	2003-03-28	78.0	A
USGS	01105933	2003-03-29	69.5	A
USGS	01105933	2003-03-30	126	A
USGS	01105933	2003-03-31	289	A
USGS	01105933	2003-04-01	276	A
USGS	01105933	2003-04-02	222	A
USGS	01105933	2003-04-03	182	A
USGS	01105933	2003-04-04	158	A
USGS	01105933	2003-04-05	140	A
USGS	01105933	2003-04-06	121	A
USGS	01105933	2003-04-07	99.9	A
USGS	01105933	2003-04-08	89.2	A
USGS	01105933	2003-04-09	88.4	A
USGS	01105933	2003-04-10	106	A
USGS	01105933	2003-04-11	113	A
USGS	01105933	2003-04-12	227	A
USGS	01105933	2003-04-13	320	A
USGS	01105933	2003-04-14	283	A
USGS	01105933	2003-04-15	231	A
USGS	01105933	2003-04-16	193	A
USGS	01105933	2003-04-17	160	A
USGS	01105933	2003-04-18	125	A
USGS	01105933	2003-04-19	95.4	A
USGS	01105933	2003-04-20	81.4	A
USGS	01105933	2003-04-21	72.2	A
USGS	01105933	2003-04-22	70.1	A
USGS	01105933	2003-04-23	107	A
USGS	01105933	2003-04-24	111	A
USGS	01105933	2003-04-25	93.0	A
USGS	01105933	2003-04-26	86.6	A
USGS	01105933	2003-04-27	168	A
USGS	01105933	2003-04-28	180	A
USGS	01105933	2003-04-29	149	A
USGS	01105933	2003-04-30	119	A
USGS	01105933	2003-05-01	98.8	A
USGS	01105933	2003-05-02	89.3	A
USGS	01105933	2003-05-03	79.9	A
USGS	01105933	2003-05-04	70.4	A
USGS	01105933	2003-05-05	63.0	A
USGS	01105933	2003-05-06	56.7	A
USGS	01105933	2003-05-07	55.2	A
USGS	01105933	2003-05-08	52.4	A
USGS	01105933	2003-05-09	49.8	A
USGS	01105933	2003-05-10	44.8	A
USGS	01105933	2003-05-11	39.7	A
USGS	01105933	2003-05-12	37.5	A
USGS	01105933	2003-05-13	35.4	A
USGS	01105933	2003-05-14	33.8	A
USGS	01105933	2003-05-15	31.8	A
USGS	01105933	2003-05-16	29.1	A
USGS	01105933	2003-05-17	27.2	A
USGS	01105933	2003-05-18	25.0	A
USGS	01105933	2003-05-19	23.3	A
USGS	01105933	2003-05-20	21.6	A
USGS	01105933	2003-05-21	20.8	A
USGS	01105933	2003-05-22	21.7	A
USGS	01105933	2003-05-23	31.5	A
USGS	01105933	2003-05-24	37.5	A
USGS	01105933	2003-05-25	45.4	A
USGS	01105933	2003-05-26	43.7	A
USGS	01105933	2003-05-27	77.0	A
USGS	01105933	2003-05-28	79.7	A
USGS	01105933	2003-05-29	65.5	A
USGS	01105933	2003-05-30	48.6	A
USGS	01105933	2003-05-31	40.2	A
USGS	01105933	2003-06-01	62.3	A
USGS	01105933	2003-06-02	134	A
USGS	01105933	2003-06-03	138	A
USGS	01105933	2003-06-04	112	A
USGS	01105933	2003-06-05	122	A
USGS	01105933	2003-06-06	149	A
USGS	01105933	2003-06-07	136	A
USGS	01105933	2003-06-08	118	A
USGS	01105933	2003-06-09	98.5	A
USGS	01105933	2003-06-10	83.4	A
USGS	01105933	2003-06-11	71.1	A
USGS	01105933	2003-06-12	64.0	A
USGS	01105933	2003-06-13	65.0	A
USGS	01105933	2003-06-14	76.1	A
USGS	01105933	2003-06-15	86.8	A
USGS	01105933	2003-06-16	76.5	A
USGS	01105933	2003-06-17	62.3	A
USGS	01105933	2003-06-18	53.2	A
USGS	01105933	2003-06-19	64.9	A
USGS	01105933	2003-06-20	61.5	A
USGS	01105933	2003-06-21	48.2	A
USGS	01105933	2003-06-22	63.2	A
USGS	01105933	2003-06-23	106	A
USGS	01105933	2003-06-24	103	A
USGS	01105933	2003-06-25	80.1	A
USGS	01105933	2003-06-26	57.9	A
USGS	01105933	2003-06-27	45.6	A
USGS	01105933	2003-06-28	39.0	A
USGS	01105933	2003-06-29	34.3	A
USGS	01105933	2003-06-30	30.2	A
USGS	01105933	2003-07-01	27.1	A
USGS	01105933	2003-07-02	23.9	A
USGS	01105933	2003-07-03	24.2	A
USGS	01105933	2003-07-04	33.0	A
USGS	01105933	2003-07-05	27.2	A
USGS	01105933	2003-07-06	23.0	A
USGS	01105933	2003-07-07	19.9	A
USGS	01105933	2003-07-08	17.8	A
USGS	01105933	2003-07-09	15.6	A
USGS	01105933	2003-07-10	14.6	A
USGS	01105933	2003-07-11	20.1	A
USGS	01105933	2003-07-12	31.6	A
USGS	01105933	2003-07-13	25.8	A
USGS	01105933	2003-07-14	18.4	A
USGS	01105933	2003-07-15	16.1	A
USGS	01105933	2003-07-16	14.6	A
USGS	01105933	2003-07-17	13.7	A
USGS	01105933	2003-07-18	12.7	A
USGS	01105933	2003-07-19	13.6	A
USGS	01105933	2003-07-20	13.2	A
USGS	01105933	2003-07-21	11.6	A
USGS	01105933	2003-07-22	10.7	A
USGS	01105933	2003-07-23	9.76	A
USGS	01105933	2003-07-24	11.1	A
USGS	01105933	2003-07-25	9.64	A
USGS	01105933	2003-07-26	7.87	A
USGS	01105933	2003-07-27	6.31	A
USGS	01105933	2003-07-28	5.26	A
USGS	01105933	2003-07-29	5.30	A
USGS	01105933	2003-07-30	4.96	A
USGS	01105933	2003-07-31	4.18	A
USGS	01105933	2003-08-01	4.40	A
USGS	01105933	2003-08-02	6.59	A
USGS	01105933	2003-08-03	5.79	A
USGS	01105933	2003-08-04	6.02	A
USGS	01105933	2003-08-05	7.21	A
USGS	01105933	2003-08-06	7.07	A
USGS	01105933	2003-08-07	17.7	A
USGS	01105933	2003-08-08	40.1	A
USGS	01105933	2003-08-09	61.5	A
USGS	01105933	2003-08-10	50.1	A
USGS	01105933	2003-08-11	49.9	A
USGS	01105933	2003-08-12	37.6	A
USGS	01105933	2003-08-13	29.1	A
USGS	01105933	2003-08-14	28.7	A
USGS	01105933	2003-08-15	27.2	A
USGS	01105933	2003-08-16	22.5	A
USGS	01105933	2003-08-17	23.1	A
USGS	01105933	2003-08-18	30.2	A
USGS	01105933	2003-08-19	22.8	A
USGS	01105933	2003-08-20	18.3	A
USGS	01105933	2003-08-21	15.3	A
USGS	01105933	2003-08-22	13.3	A
USGS	01105933	2003-08-23	11.8	A
USGS	01105933	2003-08-24	10.1	A
USGS	01105933	2003-08-25	8.83	A
USGS	01105933	2003-08-26	8.01	A
USGS	01105933	2003-08-27	7.22	A
USGS	01105933	2003-08-28	6.57	A
USGS	01105933	2003-08-29	5.76	A
USGS	01105933	2003-08-30	5.24	A
USGS	01105933	2003-08-31	4.69	A
USGS	01105933	2003-09-01	3.44	A
USGS	01105933	2003-09-02	16.0	A
USGS	01105933	2003-09-03	17.6	A
USGS	01105933	2003-09-04	20.9	A
USGS	01105933	2003-09-05	22.3	A
USGS	01105933	2003-09-06	18.0	A
USGS	01105933	2003-09-07	13.9	A
USGS	01105933	2003-09-08	11.0	A
USGS	01105933	2003-09-09	9.37	A
USGS	01105933	2003-09-10	8.52	A
USGS	01105933	2003-09-11	7.72	A
USGS	01105933	2003-09-12	7.01	A
USGS	01105933	2003-09-13	6.51	A
USGS	01105933	2003-09-14	6.30	A
USGS	01105933	2003-09-15	5.71	A
USGS	01105933	2003-09-16	14.9	A
USGS	01105933	2003-09-17	13.1	A
USGS	01105933	2003-09-18	10.8	A
USGS	01105933	2003-09-19	9.95	A
USGS	01105933	2003-09-20	9.75	A
USGS	01105933	2003-09-21	8.42	A
USGS	01105933	2003-09-22	7.01	A
USGS	01105933	2003-09-23	6.60	A
USGS	01105933	2003-09-24	7.66	A
USGS	01105933	2003-09-25	6.89	A
USGS	01105933	2003-09-26	6.16	A
USGS	01105933	2003-09-27	5.35	A
USGS	01105933	2003-09-28	5.37	A
USGS	01105933	2003-09-29	5.44	A
USGS	01105933	2003-09-30	5.04	A
USGS	01105933	2003-10-01	4.33	A
USGS	01105933	2003-10-02	3.80	A
USGS	01105933	2003-10-03	3.70	A
USGS	01105933	2003-10-04	5.44	A
USGS	01105933	2003-10-05	9.00	A
USGS	01105933	2003-10-06	6.50	A
USGS	01105933	2003-10-07	5.51	A
USGS	01105933	2003-10-08	4.94	A
USGS	01105933	2003-10-09	4.27	A
USGS	01105933	2003-10-10	3.93	A
USGS	01105933	2003-10-11	4.15	A
USGS	01105933	2003-10-12	6.53	A
USGS	01105933	2003-10-13	10.5	A
USGS	01105933	2003-10-14	10.5	A
USGS	01105933	2003-10-15	29.4	A
USGS	01105933	2003-10-16	47.6	A
USGS	01105933	2003-10-17	38.4	A
USGS	01105933	2003-10-18	30.0	A
USGS	01105933	2003-10-19	24.7	A
USGS	01105933	2003-10-20	25.4	A
USGS	01105933	2003-10-21	23.0	A
USGS	01105933	2003-10-22	21.8	A
USGS	01105933	2003-10-23	20.6	A
USGS	01105933	2003-10-24	19.1	A
USGS	01105933	2003-10-25	18.1	A
USGS	01105933	2003-10-26	17.4	A
USGS	01105933	2003-10-27	19.2	A
USGS	01105933	2003-10-28	47.3	A
USGS	01105933	2003-10-29	68.9	A
USGS	01105933	2003-10-30	108	A
USGS	01105933	2003-10-31	110	A
USGS	01105933	2003-11-01	91.9	A
USGS	01105933	2003-11-02	74.0	A
USGS	01105933	2003-11-03	62.3	A
USGS	01105933	2003-11-04	54.2	A
USGS	01105933	2003-11-05	49.7	A
USGS	01105933	2003-11-06	58.2	A
USGS	01105933	2003-11-07	63.0	A
USGS	01105933	2003-11-08	60.7	A
USGS	01105933	2003-11-09	52.8	A
USGS	01105933	2003-11-10	42.9	A
USGS	01105933	2003-11-11	36.6	A
USGS	01105933	2003-11-12	36.6	A:e
USGS	01105933	2003-11-13	41.0	A:e
USGS	01105933	2003-11-14	33.0	A:e
USGS	01105933	2003-11-15	29.5	A
USGS	01105933	2003-11-16	27.0	A
USGS	01105933	2003-11-17	25.1	A
USGS	01105933	2003-11-18	23.8	A
USGS	01105933	2003-11-19	22.6	A
USGS	01105933	2003-11-20	27.4	A
USGS	01105933	2003-11-21	42.5	A:e
USGS	01105933	2003-11-22	56.3	A:e
USGS	01105933	2003-11-23	51.8	A:e
USGS	01105933	2003-11-24	47.9	A:e
USGS	01105933	2003-11-25	43.4	A
USGS	01105933	2003-11-26	39.1	A
USGS	01105933	2003-11-27	36.1	A
USGS	01105933	2003-11-28	34.7	A
USGS	01105933	2003-11-29	61.3	A
USGS	01105933	2003-11-30	78.2	A
USGS	01105933	2003-12-01	73.4	A
USGS	01105933	2003-12-02	63.4	A
USGS	01105933	2003-12-03	50.3	A
USGS	01105933	2003-12-04	41.3	A
USGS	01105933	2003-12-05	37.8	A
USGS	01105933	2003-12-06	41.3	A
USGS	01105933	2003-12-07	63.7	A
USGS	01105933	2003-12-08	74.2	A
USGS	01105933	2003-12-09	74.6	A
USGS	01105933	2003-12-10	78.4	A
USGS	01105933	2003-12-11	90.2	A
USGS	01105933	2003-12-12	184	A
USGS	01105933	2003-12-13	208	A
USGS	01105933	2003-12-14	181	A
USGS	01105933	2003-12-15	230	A
USGS	01105933	2003-12-16	277	A
USGS	01105933	2003-12-17	247	A
USGS	01105933	2003-12-18	233	A
USGS	01105933	2003-12-19	215	A
USGS	01105933	2003-12-20	188	A
USGS	01105933	2003-12-21	158	A
USGS	01105933	2003-12-22	131	A
USGS	01105933	2003-12-23	108	A
USGS	01105933	2003-12-24	92.3	A
USGS	01105933	2003-12-25	88.6	A
USGS	01105933	2003-12-26	85.8	A
USGS	01105933	2003-12-27	78.6	A
USGS	01105933	2003-12-28	70.4	A
USGS	01105933	2003-12-29	64.1	A
USGS	01105933	2003-12-30	59.2	A
USGS	01105933	2003-12-31	54.9	A
USGS	01105933	2004-01-01	50.2	A
USGS	01105933	2004-01-02	46.0	A
USGS	01105933	2004-01-03	45.8	A
USGS	01105933	2004-01-04	47.9	A
USGS	01105933	2004-01-05	66.2	A
USGS	01105933	2004-01-06	89.5	A
USGS	01105933	2004-01-07	85.8	A
USGS	01105933	2004-01-08	71.6	A:e
USGS	01105933	2004-01-09	55.4	A:e
USGS	01105933	2004-01-10	40.6	A:e
USGS	01105933	2004-01-11	31.4	A:e
USGS	01105933	2004-01-12	29.2	A:e
USGS	01105933	2004-01-13	25.8	A:e
USGS	01105933	2004-01-14	24.0	A:e
USGS	01105933	2004-01-15	22.0	A:e
USGS	01105933	2004-01-16	19.4	A:e
USGS	01105933	2004-01-17	18.7	A:e
USGS	01105933	2004-01-18	18.2	A:e
USGS	01105933	2004-01-19	18.2	A:e
USGS	01105933	2004-01-20	17.3	A:e
USGS	01105933	2004-01-21	16.6	A:e
USGS	01105933	2004-01-22	15.4	A:e
USGS	01105933	2004-01-23	14.0	A:e
USGS	01105933	2004-01-24	13.1	A:e
USGS	01105933	2004-01-25	11.9	A:e
USGS	01105933	2004-01-26	11.2	A:e
USGS	01105933	2004-01-27	10.2	A:e
USGS	01105933	2004-01-28	9.99	A:e
USGS	01105933	2004-01-29	10.2	A:e
USGS	01105933	2004-01-30	11.0	A:e
USGS	01105933	2004-01-31	12.0	A:e
USGS	01105933	2004-02-01	11.0	A:e
USGS	01105933	2004-02-02	11.3	A
USGS	01105933	2004-02-03	11.9	A
USGS	01105933	2004-02-04	41.0	A:e
USGS	01105933	2004-02-05	41.2	A
USGS	01105933	2004-02-06	43.4	A
USGS	01105933	2004-02-07	165	A
USGS	01105933	2004-02-08	204	A
USGS	01105933	2004-02-09	148	A
USGS	01105933	2004-02-10	90.6	A
USGS	01105933	2004-02-11	76.8	A
USGS	01105933	2004-02-12	65.3	A
USGS	01105933	2004-02-13	62.0	A:e
USGS	01105933	2004-02-14	53.0	A:e
USGS	01105933	2004-02-15	43.0	A:e
USGS	01105933	2004-02-16	37.0	A:e
USGS	01105933	2004-02-17	30.0	A:e
